Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
de_auth_assignment	10	0	-	9	2017-08-04 14:52:33	2017-11-09 14:31:25	0	1	96	3	3	3	1	0	0	0	0		20	0	20
de_auth_item	10	0	-	9	2017-08-04 14:52:33	2017-11-09 14:31:25	0	1	96	7	7	7	1	0	0	0	0		20	0	20
de_auth_item_child	10	0	-	9	2017-08-04 14:52:33	2017-11-09 14:31:25	0	1	96	2	2	2	1	0	0	0	0		20	0	20
de_auth_rule	10	0	-	9	2017-08-04 14:52:33	2017-11-09 14:31:25	0	1	96	4	4	4	1	0	0	0	0		20	0	20
de_block	10	0	-	9	2017-08-04 14:52:33	2017-11-09 14:31:25	0	1	96	10	10	10	1	0	0	0	0		20	0	20
de_block_kind	10	0	-	9	2017-08-04 14:52:33	2017-11-09 14:31:25	0	1	96	4	4	4	1	0	0	0	0		20	0	20
de_category	10	0	-	9	2017-08-04 14:52:33	2017-11-09 14:31:25	0	1	96	10	12	11.6	1.2	2	1	0.2	0.1	2	20	1	21
de_comment	10	0	-	9	2017-08-04 14:52:33	2017-11-09 14:31:25	0	1	96	10	12	10.4	1.2	2	1	0.2	0.1	2	20	1	21
de_content	10	0	-	9	2017-08-04 14:52:33	2017-11-09 14:31:25	0	1	96	13	14	13.2	1.08	1	1	0.1	0.1	1	20	1	21
de_content_article	10	0	-	9	2017-08-04 14:52:33	2017-11-09 14:31:25	0	1	96	5	7	6.6	1.4	3	2	0.3	0.2	1.5	20	1	21
de_content_tag	2	8	-	9	2017-11-09 14:20:42	2017-11-09 14:31:25	1	1	0	2	2	2	1	0	0	0	0		20	0	20
de_files	10	0	-	9	2017-08-04 14:52:33	2017-11-09 14:31:25	0	1	96	14	14	14	1	0	0	0	0		20	0	20
de_log_action	10	0	-	9	2017-08-04 14:52:33	2017-11-09 14:31:25	0	1	96	9	9	9	1	0	0	0	0		20	0	20
de_log_login	10	0	-	9	2017-08-04 14:52:33	2017-11-09 14:31:25	0	1	96	6	6	6	1	0	0	0	0		20	0	20
de_menu	10	0	-	9	2017-08-04 14:52:33	2017-11-09 14:31:25	0	1	96	6	6	6	1	0	0	0	0		20	0	20
de_migration	10	0	-	9	2017-08-04 14:52:33	2017-11-09 14:31:25	0	1	96	2	2	2	1	0	0	0	0		20	0	20
de_plugin	10	0	-	9	2017-08-04 14:52:33	2017-11-09 14:31:25	0	1	96	6	6	6	1	0	0	0	0		20	0	20
de_session	10	0	-	9	2017-08-04 14:52:33	2017-11-09 14:31:25	0	1	96	3	3	3	1	4	2	0.4	0.2	2	20	1	21
de_setting	10	0	-	9	2017-08-04 14:52:33	2017-11-09 14:31:25	0	1	96	5	5	5	1	0	0	0	0		20	0	20
de_stat_day	10	0	-	9	2017-08-04 14:52:33	2017-11-09 14:31:25	0	1	96	2	2	2	1	0	0	0	0		20	0	20
de_tag	2	8	-	9	2017-11-09 14:20:42	2017-11-09 14:31:25	1	1	0	3	3	3	1	0	0	0	0		20	0	20
de_user	10	0	-	9	2017-08-04 14:52:33	2017-11-09 14:31:25	0	1	96	10	10	10	1	0	0	0	0		20	0	20
