Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
finder_filters	3	0	-	2	2015-07-10 22:52:37	2017-03-01 03:56:56	0	2	599	14	14	14	1	0	0	0	0		20	0	20
finder_links	3	0	-	2	2015-07-10 22:52:37	2017-03-01 03:56:56	0	2	599	19	19	19	1	1	1	0.33	0.33	1	20	1	21
finder_links_terms0	3	0	-	2	2015-07-10 22:52:37	2017-03-01 03:56:56	0	2	599	3	3	3	1	0	0	0	0		20	0	20
finder_links_terms1	3	0	-	2	2015-07-10 22:52:37	2017-03-01 03:56:56	0	2	599	3	3	3	1	0	0	0	0		20	0	20
finder_links_terms2	3	0	-	2	2015-07-10 22:52:37	2017-03-01 03:56:56	0	2	599	3	3	3	1	0	0	0	0		20	0	20
finder_links_terms3	3	0	-	2	2015-07-10 22:52:37	2017-03-01 03:56:56	0	2	599	3	3	3	1	0	0	0	0		20	0	20
finder_links_terms4	3	0	-	2	2015-07-10 22:52:37	2017-03-01 03:56:56	0	2	599	3	3	3	1	0	0	0	0		20	0	20
finder_links_terms5	3	0	-	2	2015-07-10 22:52:37	2017-03-01 03:56:56	0	2	599	3	3	3	1	0	0	0	0		20	0	20
finder_links_terms6	3	0	-	2	2015-07-10 22:52:37	2017-03-01 03:56:56	0	2	599	3	3	3	1	0	0	0	0		20	0	20
finder_links_terms7	3	0	-	2	2015-07-10 22:52:37	2017-03-01 03:56:56	0	2	599	3	3	3	1	0	0	0	0		20	0	20
finder_links_terms8	3	0	-	2	2015-07-10 22:52:37	2017-03-01 03:56:56	0	2	599	3	3	3	1	0	0	0	0		20	0	20
finder_links_terms9	3	0	-	2	2015-07-10 22:52:37	2017-03-01 03:56:56	0	2	599	3	3	3	1	0	0	0	0		20	0	20
finder_links_termsa	3	0	-	2	2015-07-10 22:52:37	2017-03-01 03:56:56	0	2	599	3	3	3	1	0	0	0	0		20	0	20
finder_links_termsb	3	0	-	2	2015-07-10 22:52:37	2017-03-01 03:56:56	0	2	599	3	3	3	1	0	0	0	0		20	0	20
finder_links_termsc	3	0	-	2	2015-07-10 22:52:37	2017-03-01 03:56:56	0	2	599	3	3	3	1	0	0	0	0		20	0	20
finder_links_termsd	3	0	-	2	2015-07-10 22:52:37	2017-03-01 03:56:56	0	2	599	3	3	3	1	0	0	0	0		20	0	20
finder_links_termse	3	0	-	2	2015-07-10 22:52:37	2017-03-01 03:56:56	0	2	599	3	3	3	1	0	0	0	0		20	0	20
finder_links_termsf	3	0	-	2	2015-07-10 22:52:37	2017-03-01 03:56:56	0	2	599	3	3	3	1	0	0	0	0		20	0	20
finder_taxonomy	3	0	-	2	2015-07-10 22:52:37	2017-03-01 03:56:56	0	2	599	6	6	6	1	0	0	0	0		20	0	20
finder_taxonomy_map	3	0	-	2	2015-07-10 22:52:37	2017-03-01 03:56:56	0	2	599	2	2	2	1	0	0	0	0		20	0	20
finder_terms	3	0	-	2	2015-07-10 22:52:37	2017-03-01 03:56:56	0	2	599	8	9	8.67	1.12	2	2	0.67	0.67	1	20	1	21
finder_terms_common	3	0	-	2	2015-07-10 22:52:37	2017-03-01 03:56:56	0	2	599	2	2	2	1	0	0	0	0		20	0	20
finder_tokens	3	0	-	2	2015-07-10 22:52:37	2017-03-01 03:56:56	0	2	599	6	7	6.67	1.17	1	1	0.33	0.33	1	20	1	21
finder_tokens_aggregate	3	0	-	2	2015-07-10 22:52:37	2017-03-01 03:56:56	0	2	599	10	11	10.67	1.1	1	1	0.33	0.33	1	20	1	21
finder_types	3	0	-	2	2015-07-10 22:52:37	2017-03-01 03:56:56	0	2	599	3	3	3	1	0	0	0	0		20	0	20
