Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
archive	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	11	11	11	1	2	1	0.14	0.07	2	20	1	21
archive_prefs	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	6	6	6	1	0	0	0	0		20	0	20
bosh	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	3	3	3	1	0	0	0	0		20	0	20
caps_features	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	4	4	4	1	0	0	0	0		20	0	20
carboncopy	8	0	7	7	2017-12-26 17:48:15	2018-09-26 17:01:45	0	1	273	5	5	5	1	0	0	0	0		10	0	10
irc_custom	5	0	4	4	2017-12-26 17:48:15	2018-04-24 12:44:52	0	1	118	5	5	5	1	0	0	0	0		10	0	10
last	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	4	4	4	1	0	0	0	0		20	0	20
mix_channel	4	9	-	13	2018-12-05 10:14:29	2019-02-27 10:06:17	1	2	83	8	8	8	1	0	0	0	0		20	0	20
mix_pam	4	9	-	13	2018-12-05 10:14:29	2019-02-27 10:06:17	1	2	83	6	6	6	1	0	0	0	0		20	0	20
mix_participant	4	9	-	13	2018-12-05 10:14:29	2019-02-27 10:06:17	1	2	83	8	8	8	1	0	0	0	0		20	0	20
mix_subscription	4	9	-	13	2018-12-05 10:14:29	2019-02-27 10:06:17	1	2	83	6	6	6	1	0	0	0	0		20	0	20
motd	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	4	4	4	1	0	0	0	0		20	0	20
mqtt_pub	1	13	-	13	2019-02-27 10:06:17	2019-02-27 10:06:17	2	2	0	12	12	12	1	0	0	0	0		20	0	20
muc_online_room	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	5	5	5	1	0	0	0	0		20	0	20
muc_online_users	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	7	7	7	1	0	0	0	0		20	0	20
muc_registered	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	5	5	5	1	0	0	0	0		20	0	20
muc_room	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	5	5	5	1	0	0	0	0		20	0	20
muc_room_subscribers	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	6	6	6	1	0	0	0	0		20	0	20
oauth_token	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	4	4	4	1	0	0	0	0		20	0	20
privacy_default_list	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	3	3	3	1	0	0	0	0		20	0	20
privacy_list	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	5	5	5	1	0	0	0	0		20	0	20
privacy_list_data	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	10	10	10	1	0	0	0	0		20	0	20
private_storage	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	5	5	5	1	0	0	0	0		20	0	20
proxy65	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	6	6	6	1	0	0	0	0		20	0	20
pubsub_item	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	6	6	6	1	3	2	0.21	0.14	1.5	20	1	21
pubsub_node	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	5	5	5	1	0	0	0	0		20	0	20
pubsub_node_option	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	3	3	3	1	0	0	0	0		20	0	20
pubsub_node_owner	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	2	2	2	1	0	0	0	0		20	0	20
pubsub_state	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	5	5	5	1	0	0	0	0		20	0	20
pubsub_subscription_opt	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	3	3	3	1	0	0	0	0		20	0	20
push_session	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	6	6	6	1	0	0	0	0		20	0	20
roster_version	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	3	3	3	1	0	0	0	0		20	0	20
rostergroups	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	4	4	4	1	0	0	0	0		20	0	20
rosterusers	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	11	11	11	1	0	0	0	0		20	0	20
route	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	5	5	5	1	0	0	0	0		20	0	20
sm	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	8	8	8	1	0	0	0	0		20	0	20
spool	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	5	5	5	1	1	1	0.07	0.07	1	20	1	21
sr_group	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	4	4	4	1	0	0	0	0		20	0	20
sr_user	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	4	4	4	1	0	0	0	0		20	0	20
users	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	7	7	7	1	0	0	0	0		20	0	20
vcard	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	4	4	4	1	0	0	0	0		20	0	20
vcard_search	14	0	-	13	2017-12-26 17:48:15	2019-02-27 10:06:17	0	2	427	25	25	25	1	0	0	0	0		20	0	20
