Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
atoms	13	0	-	12	2014-09-08 17:08:59	2016-05-11 11:46:57	0	2	610	8	8	8	1	2	2	0.15	0.15	1	20	1	21
content	13	0	-	12	2014-09-08 17:08:59	2016-05-11 11:46:57	0	2	610	9	9	9	1	0	0	0	0		20	0	20
data	13	0	-	12	2014-09-08 17:08:59	2016-05-11 11:46:57	0	2	610	6	6	6	1	0	0	0	0		20	0	20
domains	13	0	-	12	2014-09-08 17:08:59	2016-05-11 11:46:57	0	2	610	2	2	2	1	0	0	0	0		20	0	20
items	13	0	-	12	2014-09-08 17:08:59	2016-05-11 11:46:57	0	2	610	14	14	14	1	0	0	0	0		20	0	20
languages	13	0	-	12	2014-09-08 17:08:59	2016-05-11 11:46:57	0	2	610	3	3	3	1	0	0	0	0		20	0	20
levels	13	0	-	12	2014-09-08 17:08:59	2016-05-11 11:46:57	0	2	610	2	2	2	1	0	0	0	0		20	0	20
pages	13	0	-	12	2014-09-08 17:08:59	2016-05-11 11:46:57	0	2	610	9	9	9	1	0	0	0	0		20	0	20
templates	13	0	-	12	2014-09-08 17:08:59	2016-05-11 11:46:57	0	2	610	9	9	9	1	0	0	0	0		20	0	20
users	13	0	-	12	2014-09-08 17:08:59	2016-05-11 11:46:57	0	2	610	13	13	13	1	0	0	0	0		20	0	20
